"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.context_sentence","Input.question","Answer.taskAnswers","Approve","Reject"
"31YWE12TF77JJ78C4Q2QAYGF5OPX7G","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","3","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3TVRFO09GSALKCV8YM82INU3PZ4XLN","A23Z2Z4RJGRUMU","Approved","Tue May 04 18:56:25 PDT 2021","Tue May 04 18:58:23 PDT 2021","Thu May 06 18:58:23 PDT 2021","Thu May 06 18:58:49 PDT 2021","","","118","90% (179/199)","0% (0/0)","0% (0/0)","a poster advertising a forthcoming film that will form part of an exhibition","How will the poster be hung up?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""It will hang in the best possible way for a movie poster.""}]"
"31YWE12TF77JJ78C4Q2QAYGF5OPX7G","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","3","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3Y5140Z9D5BEL2LBRS18WUG86W1IP6","A3V5GWY8P6SRO7","Approved","Tue May 04 18:52:01 PDT 2021","Tue May 04 18:55:08 PDT 2021","Thu May 06 18:55:08 PDT 2021","Thu May 06 18:55:49 PDT 2021","","","187","100% (1/1)","0% (0/0)","0% (0/0)","a poster advertising a forthcoming film that will form part of an exhibition","How will the poster be hung up?","[{""in_context"":{""no"":false,""yes"":true},""rating"":{""no"":false,""yes"":true},""worker_answer"":""A week"",""worker_question"":""How long will the poster be hung up?""}]"
"33K3E8REX3QNJLDVEVUWOYCAG8VX83","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","3","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","34BBWHLWHI645BIC3EF3OOO4ZT2WID","A1ZDR2UN7M92LI","Approved","Tue May 04 18:38:19 PDT 2021","Tue May 04 18:39:32 PDT 2021","Thu May 06 18:39:32 PDT 2021","Thu May 06 18:39:48 PDT 2021","","","73","98% (93/95)","100% (1/1)","100% (1/1)","a poster advertising a forthcoming film that will form part of an exhibition","Why are posters used for advertising films?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""Draw audience""}]"
"33K3E8REX3QNJLDVEVUWOYCAG8VX83","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","3","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3A0EX8ZRNGJY78Z6C55ANY57FBIYB5","A182YKPS46KE9F","Approved","Tue May 04 18:36:07 PDT 2021","Tue May 04 18:41:51 PDT 2021","Thu May 06 18:41:51 PDT 2021","Thu May 06 18:42:48 PDT 2021","","","344","100% (1/1)","0% (0/0)","0% (0/0)","a poster advertising a forthcoming film that will form part of an exhibition","Why are posters used for advertising films?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""Because a lot of people can see the posters.""}]"
"33K3E8REX3QNJLDVEVUWOYCAG8VX83","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","3","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3FDJT1UU7C31YNTG7GD6B4Q470O5KH","A114NK7T5673GK","Approved","Tue May 04 18:41:39 PDT 2021","Tue May 04 18:41:57 PDT 2021","Thu May 06 18:41:57 PDT 2021","Thu May 06 18:42:48 PDT 2021","","","18","97% (213/220)","0% (0/0)","0% (0/0)","a poster advertising a forthcoming film that will form part of an exhibition","Why are posters used for advertising films?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""showcase the actors""}]"
"3DFYDSXB33VKMYFJ0UG0THMK218JUH","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","5","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3180JW2OTC76N3NYPVDUAPQRSBR5JL","A3GCVJINCZ758Y","Rejected","Tue May 04 19:12:41 PDT 2021","Tue May 04 19:16:46 PDT 2021","Thu May 06 19:16:46 PDT 2021","","Tue May 04 19:24:19 PDT 2021","Some words of the answer text are in the context sentence or instructions. Please create a question whose answer is not in the context sentence. See examples of the task.","245","67% (10/15)","0% (0/0)","0% (0/0)","glaciers carve out a deep valley in the mountains","How does a glacier usually carve in the valley?","[{""in_context"":{""no"":false,""yes"":false},""rating"":{""no"":true,""yes"":false},""worker_answer"":""a new research technique has uncovered the specifics of the million-year process by which glaciers carve valleys in the landscape."",""worker_question"":""How do glaciers carve valleys?""}]"
"3DFYDSXB33VKMYFJ0UG0THMK218JUH","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","5","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","39DD6S19JX6WJ1LVII9J2DKUO21EZE","A29VL3MZE7YPBZ","Approved","Tue May 04 18:49:54 PDT 2021","Tue May 04 18:50:58 PDT 2021","Thu May 06 18:50:58 PDT 2021","Thu May 06 18:51:49 PDT 2021","","","64","94% (32/34)","0% (0/0)","0% (0/0)","glaciers carve out a deep valley in the mountains","How does a glacier usually carve in the valley?","[{""in_context"":{""no"":false,""yes"":false},""rating"":{""no"":true,""yes"":false},""worker_answer"":""scouring"",""worker_question"":""How does a glacier carve out a deep valley in the mountains?""}]"
"3DFYDSXB33VKMYFJ0UG0THMK218JUH","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","5","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3LRKMWOKBDC4OL9FPYEI0CB5RZ92ZY","A1ZDR2UN7M92LI","Approved","Tue May 04 18:27:12 PDT 2021","Tue May 04 18:27:35 PDT 2021","Thu May 06 18:27:35 PDT 2021","Thu May 06 18:27:48 PDT 2021","","","23","98% (93/95)","100% (1/1)","100% (1/1)","glaciers carve out a deep valley in the mountains","How does a glacier usually carve in the valley?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""Downwards""}]"
"3DFYDSXB33VKMYFJ0UG0THMK218JUH","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","5","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3LYA37P8IYI3N3AP8Q4JEQQWHWIKB5","A34XI67018IK8","Rejected","Tue May 04 20:18:08 PDT 2021","Tue May 04 20:19:24 PDT 2021","Thu May 06 20:19:24 PDT 2021","","Wed May 05 11:26:09 PDT 2021","Some words of the answer text are in the context sentence or instructions. Please create a question whose answer is not in the context sentence. See examples of the task.","76","99% (84/85)","100% (52/52)","100% (4/4)","glaciers carve out a deep valley in the mountains","How does a glacier usually carve in the valley?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""Glaciers travel across and down the slopes carving a valley ""}]"
"3DFYDSXB33VKMYFJ0UG0THMK218JUH","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","5","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3WI0P0II69NIP4L4C64MAS0AFCYRDS","A23Z2Z4RJGRUMU","Approved","Wed May 05 11:45:59 PDT 2021","Wed May 05 11:49:43 PDT 2021","Fri May 07 11:49:43 PDT 2021","Fri May 07 11:50:04 PDT 2021","","","224","90% (179/199)","0% (0/0)","0% (0/0)","glaciers carve out a deep valley in the mountains","How does a glacier usually carve in the valley?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":"" During periods when Earth's climate cools, glaciers form and begin to flow downslope.""}]"
"3OID399FYN2I0UI1V9ZQ4JQ4NUWFD0","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","4","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","31LM9EDVOTNADST4TV9G46QDJWONJQ","A114NK7T5673GK","Approved","Tue May 04 18:43:31 PDT 2021","Tue May 04 18:43:58 PDT 2021","Thu May 06 18:43:58 PDT 2021","Thu May 06 18:44:48 PDT 2021","","","27","97% (213/220)","0% (0/0)","0% (0/0)","glaciers carve out a deep valley in the mountains","When did the glacier carve out the valley?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""1,000s of years ago""}]"
"3OID399FYN2I0UI1V9ZQ4JQ4NUWFD0","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","4","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","379J5II41WBCEC4R3HIAUY9W9TRLE0","A1ZDR2UN7M92LI","Approved","Tue May 04 18:35:04 PDT 2021","Tue May 04 18:35:20 PDT 2021","Thu May 06 18:35:20 PDT 2021","Thu May 06 18:35:48 PDT 2021","","","16","98% (93/95)","100% (1/1)","100% (1/1)","glaciers carve out a deep valley in the mountains","When did the glacier carve out the valley?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""They melted""}]"
"3OID399FYN2I0UI1V9ZQ4JQ4NUWFD0","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","4","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3NG53N1RL3ELWW9YI6PHJ5MU30W8PO","A3GCVJINCZ758Y","Rejected","Tue May 04 18:45:12 PDT 2021","Tue May 04 18:47:59 PDT 2021","Thu May 06 18:47:59 PDT 2021","","Tue May 04 19:24:20 PDT 2021","Some words of the answer text are in the context sentence or instructions. Please create a question whose answer is not in the context sentence. See examples of the task.","167","67% (10/15)","0% (0/0)","0% (0/0)","glaciers carve out a deep valley in the mountains","When did the glacier carve out the valley?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""the glacier carve out the valley about half a million years ago""}]"
"3OID399FYN2I0UI1V9ZQ4JQ4NUWFD0","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","4","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3ZSANO2JCN2RO3ZDI1ZHO28RDOKFSW","A2ZJAQE1IFJRZF","Approved","Tue May 04 19:38:06 PDT 2021","Tue May 04 19:42:24 PDT 2021","Thu May 06 19:42:24 PDT 2021","Thu May 06 19:42:49 PDT 2021","","","258","70% (14/20)","0% (0/0)","0% (0/0)","glaciers carve out a deep valley in the mountains","When did the glacier carve out the valley?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""In the middle of the construction""}]"
"3PR3LXCWTMUNXQW5JN0AOU7L0EDX9S","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","3","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","34MAJL3QPCID66H9852XPQ3OWI734Z","A1ZDR2UN7M92LI","Approved","Tue May 04 18:36:04 PDT 2021","Tue May 04 18:36:20 PDT 2021","Thu May 06 18:36:20 PDT 2021","Thu May 06 18:36:48 PDT 2021","","","16","98% (93/95)","100% (1/1)","100% (1/1)","woman taking pictures of a group of camels","Why is the woman taking pictures?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""For scrapbook""}]"
"3PR3LXCWTMUNXQW5JN0AOU7L0EDX9S","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","3","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","35DR22AR5LF4485JSG42M10MPDC3XE","A114NK7T5673GK","Approved","Tue May 04 18:38:27 PDT 2021","Tue May 04 18:38:48 PDT 2021","Thu May 06 18:38:48 PDT 2021","Thu May 06 18:39:48 PDT 2021","","","21","97% (213/220)","0% (0/0)","0% (0/0)","woman taking pictures of a group of camels","Why is the woman taking pictures?","[{""in_context"":{""no"":true,""yes"":false},""rating"":{""no"":false,""yes"":true},""worker_answer"":""for social media""}]"
"3PR3LXCWTMUNXQW5JN0AOU7L0EDX9S","36AMNITQIS4PBW31RZC0YHZLJYNGI0","Is the question appropriate to ask for the given context sentences?","Given a few context sentences, rate if the given question is appropriate and relevant. If yes, provide few possible answers. If no, correct the question.","relevance, sentence correction, question generation, multiple choice","$0.20","Tue May 04 18:18:50 PDT 2021","3","BatchId:4430919;OriginalHitTemplateId:928390828;","600","172800","Fri May 14 18:18:50 PDT 2021","","","3ZR9AIQJUJ4HPEICPIKENS5HT6P407","A3GCVJINCZ758Y","Approved","Tue May 04 18:56:51 PDT 2021","Tue May 04 19:01:25 PDT 2021","Thu May 06 19:01:25 PDT 2021","Thu May 06 19:01:49 PDT 2021","","","274","67% (10/15)","0% (0/0)","0% (0/0)","woman taking pictures of a group of camels","Why is the woman taking pictures?","[{""in_context"":{""no"":false,""yes"":true},""rating"":{""no"":true,""yes"":false},""worker_answer"":""She's a photographer."",""worker_question"":""Why is the woman taking pictures of a group of camels?""}]"
