"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.context_sentences","Input.question","Answer.taskAnswers","Approve","Reject"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3EJPLAJKEUBS6MSGC0QLQPSH7U7Z6O","A1ANSIDQ1R2JFC","Approved","Tue May 11 07:24:06 PDT 2021","Tue May 11 07:24:47 PDT 2021","Thu May 13 07:24:47 PDT 2021","Thu May 13 07:25:32 PDT 2021","","","41","98% (62/63)","100% (58/58)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""It's easy to drive""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3ERET4BTVU4KZAVSA6QNNKV6TL99KS","A2SWHTHZD88X5H","Approved","Mon May 10 21:10:06 PDT 2021","Mon May 10 21:10:20 PDT 2021","Wed May 12 21:10:20 PDT 2021","Wed May 12 21:10:28 PDT 2021","","","14","100% (54/54)","0% (0/0)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""To get to work""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3F0BG9B9MXIB5WWGZOTUIWJBW9Q7Y3","ADBDQ7FTFHKCR","Approved","Mon May 10 20:43:01 PDT 2021","Mon May 10 20:45:01 PDT 2021","Wed May 12 20:45:01 PDT 2021","Wed May 12 20:45:28 PDT 2021","","","120","100% (39/39)","100% (6/6)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""You can't afford a car""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3FTOP5WARNJ7SW1XSP7ITUU0BR2J0C","A27IUQDZPHETTP","Approved","Mon May 10 19:28:26 PDT 2021","Mon May 10 19:28:42 PDT 2021","Wed May 12 19:28:42 PDT 2021","Wed May 12 19:29:28 PDT 2021","","","16","100% (120/120)","133% (4/3)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to travel""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3GU1KF0O4QW4YU75LI9RA7CVC21BP3","A2R30HQXQN76IC","Approved","Wed May 12 05:58:54 PDT 2021","Wed May 12 05:59:06 PDT 2021","Fri May 14 05:59:06 PDT 2021","Thu May 13 15:03:33 PDT 2021","","","12","96% (27/28)","96% (27/28)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""they are cheaper to buy than cars""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3H7Z272LXF2GB3THCVYLOA80NQILPQ","A24UW5LJPVNWA9","Approved","Tue May 11 06:41:22 PDT 2021","Tue May 11 06:41:55 PDT 2021","Thu May 13 06:41:55 PDT 2021","Thu May 13 06:42:31 PDT 2021","","","33","98% (61/62)","100% (40/40)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""going on a day trip""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3IQ1VMJRY1FENXM6YFDYT6SAO769A0","A36F8PDK1DMAN1","Approved","Mon May 10 15:47:19 PDT 2021","Mon May 10 15:47:40 PDT 2021","Wed May 12 15:47:40 PDT 2021","Wed May 12 15:48:26 PDT 2021","","","21","99% (117/118)","0% (0/0)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to get somewhere quicker than walking""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3ITXP059P4E7T5L91RQ2300J6H9JSJ","A114NK7T5673GK","Approved","Mon May 10 10:09:18 PDT 2021","Mon May 10 10:09:54 PDT 2021","Wed May 12 10:09:54 PDT 2021","Wed May 12 10:10:22 PDT 2021","","","36","97% (213/220)","0% (0/0)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""convenient to use""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3ITXP059P4E7T5L91RQ2300J6HRJS1","AF1WAWGK3NIHN","Approved","Mon May 10 11:55:54 PDT 2021","Mon May 10 11:56:13 PDT 2021","Wed May 12 11:56:13 PDT 2021","Wed May 12 11:56:24 PDT 2021","","","19","100% (97/97)","0% (0/0)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to get from one place to another""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3JBT3HLQFGX0GSALRWPUWPJY2ZGPZ3","A38JBVAL2EE7A0","Approved","Tue May 11 05:39:28 PDT 2021","Tue May 11 05:40:19 PDT 2021","Thu May 13 05:40:19 PDT 2021","Thu May 13 05:40:31 PDT 2021","","","51","100% (1/1)","100% (1/1)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to go somewhere""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3L4D84MIL7NI3W7TQXE3ZMTHXAMJH0","A1PBRKFHSF1OF8","Approved","Tue May 11 04:26:35 PDT 2021","Tue May 11 04:26:56 PDT 2021","Thu May 13 04:26:56 PDT 2021","Thu May 13 04:27:31 PDT 2021","","","21","98% (93/95)","100% (93/93)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""faster than walking""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3M23Y66POA2V5A62H8WDUWVEKBSS6P","A1LNNI0VVYVNOW","Approved","Mon May 10 10:23:58 PDT 2021","Mon May 10 10:24:11 PDT 2021","Wed May 12 10:24:11 PDT 2021","Wed May 12 10:24:23 PDT 2021","","","13","96% (272/282)","100% (28/28)","100% (28/28)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""for a break""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3R5F3LQFVAFIVSYKCWCF7PE8SQYOZR","A37GQDZ9JFQD0E","Approved","Mon May 10 11:36:02 PDT 2021","Mon May 10 11:36:12 PDT 2021","Wed May 12 11:36:12 PDT 2021","Wed May 12 11:36:25 PDT 2021","","","10","99% (118/119)","0% (0/0)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to get around""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3RGU30DZTI34VA84HUUGRR1DEUNJM7","A2VIKCIM9TZL22","Approved","Mon May 10 17:34:23 PDT 2021","Mon May 10 17:34:39 PDT 2021","Wed May 12 17:34:39 PDT 2021","Wed May 12 17:35:28 PDT 2021","","","16","100% (66/66)","0% (0/0)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""travel""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3RYC5T2D7BORE1OUHFVHAMHZTH8RPL","A1B3E0SJYFGB9Y","Rejected","Tue May 11 00:13:21 PDT 2021","Tue May 11 00:13:40 PDT 2021","Thu May 13 00:13:40 PDT 2021","","Tue May 11 18:19:29 PDT 2021","Some words of the answer text are in the context sentence or instructions. Please create a question whose answer is not in the context sentence. See examples of the task.","19","25% (1/4)","100% (1/1)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to go some where""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3SB5N7Y3OBZX1UBWKJMFWH2KJYIG00","AC95JAUAM2L2Z","Approved","Mon May 10 14:57:36 PDT 2021","Mon May 10 14:57:58 PDT 2021","Wed May 12 14:57:58 PDT 2021","Wed May 12 14:58:26 PDT 2021","","","22","100% (65/65)","0% (0/0)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to get to a destination""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3SLE99ER0V8YCY9B8R7T15E9LRBBZ6","A2DDPSXH2X96RF","Approved","Mon May 10 11:11:11 PDT 2021","Mon May 10 11:11:38 PDT 2021","Wed May 12 11:11:38 PDT 2021","Wed May 12 11:12:24 PDT 2021","","","27","99% (143/144)","100% (24/24)","100% (24/24)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to travel""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3SUWZRL0M68UVR1KGDC85FRZJOCE6B","A21XMG5KSWXX9M","Approved","Tue May 11 04:48:22 PDT 2021","Tue May 11 04:49:37 PDT 2021","Thu May 13 04:49:37 PDT 2021","Thu May 13 04:50:31 PDT 2021","","","75","100% (83/83)","100% (75/75)","100% (1/1)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""To drive it somewhere.""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3TVSS0C0E9VUEPYNXQE72VQDAZ9TWW","A2JG1NAFYN2PMJ","Approved","Tue May 11 00:22:56 PDT 2021","Tue May 11 00:23:21 PDT 2021","Thu May 13 00:23:21 PDT 2021","Thu May 13 00:23:29 PDT 2021","","","25","81% (13/16)","100% (7/7)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""for long drive""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3UJ1CZ6IZPKZM66OCPM82QHEOHG5SN","AMUKX1DM4ASA7","Approved","Mon May 10 14:04:50 PDT 2021","Mon May 10 14:05:03 PDT 2021","Wed May 12 14:05:03 PDT 2021","Wed May 12 14:05:25 PDT 2021","","","13","100% (60/60)","0% (0/0)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""to get there faster""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3WYGZ5XF34A24PRRJCQE4F0WLAASK0","A21OHMUNW8ZWB8","Approved","Tue May 11 05:39:43 PDT 2021","Tue May 11 05:40:18 PDT 2021","Thu May 13 05:40:18 PDT 2021","Thu May 13 05:40:31 PDT 2021","","","35","100% (41/41)","103% (38/37)","0% (0/0)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""To get to destination faster""}]"
"3LB1BGHFM9RVHAVTMPRTY8F6WVWYTT","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","32","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","3Z7EFSHGNH9SH812L9F3F44GVEWCX4","A1R92V4IRSZ3PB","Approved","Mon May 10 17:21:28 PDT 2021","Mon May 10 17:22:02 PDT 2021","Wed May 12 17:22:02 PDT 2021","Wed May 12 17:22:28 PDT 2021","","","34","100% (119/119)","100% (5/5)","100% (5/5)","i took the scooter and go to the street for long drive.","Why do I usually take scooters?","[{""worker_answer"":""To go to work.""}]"
"3UYRNV2KJ0UI7RZRCP7NQWLCEY88NP","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","31","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","30H4UDGLTAD0HLB2C7Z0ONNPNTHMPY","A23Z2Z4RJGRUMU","Approved","Mon May 10 20:36:10 PDT 2021","Mon May 10 20:37:01 PDT 2021","Wed May 12 20:37:01 PDT 2021","Wed May 12 20:37:28 PDT 2021","","","51","90% (179/199)","0% (0/0)","0% (0/0)","businessman having a video call on a mobile phone while using laptop in his office .","Why does businessman usually call on phones?","[{""worker_answer"":""to talk better""}]"
"3UYRNV2KJ0UI7RZRCP7NQWLCEY88NP","394QQ8LGQ46ACAGNWOT2FID2B6U3ZM","Answer the question using your commonsense","Write a short answer for the given question using your commonsense","answer generation","$0.08","Mon May 10 09:59:39 PDT 2021","31","BatchId:4436919;OriginalHitTemplateId:928390855;","180","172800","Thu May 20 09:59:39 PDT 2021","","","31EUONYN23Y1M8TABZNCMJ1C4J5VOJ","ABS5DWGFW9T37","Approved","Tue May 11 04:06:45 PDT 2021","Tue May 11 04:06:57 PDT 2021","Thu May 13 04:06:57 PDT 2021","Thu May 13 04:07:31 PDT 2021","","","12","100% (95/95)","101% (95/94)","0% (0/0)","businessman having a video call on a mobile phone while using laptop in his office .","Why does businessman usually call on phones?","[{""worker_answer"":""To sell his product""}]"
